entry,modelname,name,race_id,gender,unique_voice_name
26719,Character\Dwarf\Male\DwarfMale.mdx,Brewfest Spy,3,0,DwarfMale
26733,Character\Taunka\Male\TaunkaMale.mdx,Banthok Icemist,19,0,TaunkaMale
26787,Character\IceTroll\Male\IceTrollMale.mdx,Image of Drakuru,8,0,IceTrollMale
26810,Character\Taunka\Male\TaunkaMale.mdx,Roanauk Icemist,19,0,TaunkaMale
26814,Character\Human\Male\HumanMale.mdx,Harrison Jones,1,0,HumanMale
26821,Character\Human\Male\HumanMale.mdx,Envoy Ducal,1,0,HumanMale
26837,Creature\FrostNymph\FrostNymph.mdx,Sarendryana,-1,-1,FrostNymph
26853,Character\Tauren\Female\TaurenFemale.mdx,Makki Wintergale,6,1,TaurenFemale
26854,Character\Tauren\Male\TaurenMale.mdx,Earthwarden Grife,6,0,TaurenMale
26859,Character\Troll\Male\TrollMale.mdx,Rokhan,8,0,TrollMale
26860,Character\Orc\Female\OrcFemale.mdx,Conqueror Krenna,2,1,OrcFemale
26868,Character\Orc\Male\OrcMale.mdx,Provisioner Lorkran,2,0,OrcMale
26873,Character\BloodElf\Male\BloodElfMale.mdx,Mage-Commander Evenstar,10,0,BloodElfMale
26875,Character\Human\Male\HumanMale.mdx,Lieutenant Dumont,1,0,HumanMale
26876,Character\Human\Male\HumanMale.mdx,Samuel Clearbook,1,0,HumanMale
26878,Character\Human\Male\HumanMale.mdx,Rodney Wells,1,0,HumanMale
26881,Character\NightElf\Female\NightElfFemale.mdx,Palena Silvercloud,4,1,NightElfFemale
26883,Character\Dwarf\Male\DwarfMale.mdx,Raegar Breakbrow,3,0,DwarfMale
26884,Character\Dwarf\Male\DwarfMale.mdx,Harkor,3,0,DwarfMale
26885,Character\Dwarf\Male\DwarfMale.mdx,Mountaineer Kilian,3,0,DwarfMale
26886,Character\Orc\Male\OrcMale.mdx,Kraz,2,0,OrcMale
26896,Character\Goblin\Male\GoblinMale.mdx,Nozzlerust Supply Runner,9,0,GoblinMale
26898,Character\Goblin\Male\GoblinMale.mdx,Troz,9,0,GoblinMale
26905,Character\Dwarf\Male\DwarfMale.mdx,Brom Brewbaster,3,0,DwarfMale
26914,Character\Human\Male\HumanMale.mdx,Benjamin Clegg,1,0,HumanMale
26915,Character\Draenei\Male\DraeneiMale.mdx,Ounhulo,11,0,DraeneiMale
26916,Character\Gnome\Female\GnomeFemale.mdx,Mindri Dinkles,7,1,GnomeFemale
26917,Creature\Alexstrasza\LadyAlexstrasa.mdx,Alexstrasza the Life-Binder,-1,-1,LadyAlexstrasa
26924,Character\IceTroll\Male\IceTrollMale.mdx,Gan'jo,8,0,IceTrollMale
26932,Character\Human\Male\HumanMale.mdx,Petrov,1,0,HumanMale
26935,Character\Human\Female\HumanFemale.mdx,Sasha,1,1,HumanFemale
26944,Character\Taunka\Male\TaunkaMale.mdx,Soulok Stormfury,19,0,TaunkaMale
26949,Creature\Dragon\NorthrendDragon.mdx,Torastrasza,-1,-1,NorthrendDragon
26953,Character\Scourge\Male\ScourgeMale.mdx,Thomas Kolichio,5,0,ScourgeMale
26959,Character\Scourge\Male\ScourgeMale.mdx,Booker Kells,5,0,ScourgeMale
26960,Character\Scourge\Male\ScourgeMale.mdx,Carter Tiffens,5,0,ScourgeMale
26964,Character\Scourge\Female\ScourgeFemale.mdx,Alexandra McQueen,5,1,ScourgeFemale
26969,Character\Troll\Female\TrollFemale.mdx,Raenah,8,1,TrollFemale
26972,Character\Tauren\Male\TaurenMale.mdx,Orn Tenderhoof,6,0,TaurenMale
26973,Character\NightElf\Female\NightElfFemale.mdx,Warden Jodi Moonsong,4,1,NightElfFemale
26977,Character\BloodElf\Female\BloodElfFemale.mdx,Adelene Sunlance,10,1,BloodElfFemale
26978,Character\Human\Male\HumanMale.mdx,Duane,1,0,HumanMale
26979,Character\Troll\Male\TrollMale.mdx,Kontokanis,8,0,TrollMale
26982,Character\Troll\Male\TrollMale.mdx,Geba'li,8,0,TrollMale
26983,Character\BloodElf\Female\BloodElfFemale.mdx,Aurastrasza,10,1,BloodElfFemale
26989,Character\Dwarf\Male\DwarfMale.mdx,Rollick MacKreel,3,0,DwarfMale
26995,Character\Gnome\Female\GnomeFemale.mdx,Tink Brightbolt,7,1,GnomeFemale
26997,Character\Draenei\Male\DraeneiMale.mdx,Alestos,11,0,DraeneiMale
27001,Character\Human\Male\HumanMale.mdx,Darin Goodstitch,1,0,HumanMale
27010,Character\Dwarf\Female\DwarfFemale.mdx,Celidh Aletracker,3,1,DwarfFemale
27028,Character\Scourge\Male\ScourgeMale.mdx,Hansel Bauer,5,0,ScourgeMale
27037,Character\Troll\Male\TrollMale.mdx,Hidetrader Jun'ik,8,0,TrollMale
27042,Character\NightElf\Female\NightElfFemale.mdx,Illusia Lune,4,1,NightElfFemale
27052,Character\NightElf\Male\NightElfMale.mdx,Naohain,4,0,NightElfMale
27056,Character\NightElf\Female\NightElfFemale.mdx,Sentinel Sweetspring,4,1,NightElfFemale
27060,Character\Human\Male\HumanMale.mdx,Courier Lanson,1,0,HumanMale
27065,Character\Orc\Female\OrcFemale.mdx,Breka Wolfsister,2,1,OrcFemale
27066,Character\Human\Female\HumanFemale.mdx,Jennifer Bell,1,1,HumanFemale
27068,Character\Human\Male\HumanMale.mdx,Matthew Ackerman,1,0,HumanMale
27069,Character\Orc\Female\OrcFemale.mdx,Matron Magah,2,1,OrcFemale
27102,Character\Orc\Female\OrcFemale.mdx,Gorgonna,2,1,OrcFemale
27120,Character\Orc\Male\OrcMale.mdx,Raider Captain Kronn,2,0,OrcMale
27136,Character\Human\Male\HumanMale.mdx,High Commander Halford Wyrmbane,1,0,HumanMale
27148,Character\Tuskarr\Male\TuskarrMale.mdx,Caregiver Iqniq,17,0,TuskarrMale
27155,Character\NightElf\Female\NightElfFemale.mdx,Commander Lynore Windstryke,4,1,NightElfFemale
27156,Character\Human\Male\HumanMale.mdx,Highlord Leoric Von Zeldig,1,0,HumanMale
27157,Character\Dwarf\Male\DwarfMale.mdx,Duke August Foehammer,3,0,DwarfMale
27158,Character\BloodElf\Male\BloodElfMale.mdx,Vas the Unstable,10,0,BloodElfMale
27159,Character\Gnome\Male\GnomeMale.mdx,Siege Engineer Quarterflash,7,0,GnomeMale
27172,Creature\MadScientist\MadScientist.mdx,Chief Plaguebringer Middleton,-1,-1,MadScientist
27174,Character\Tuskarr\Male\TuskarrMale.mdx,Caregiver Mumik,17,0,TuskarrMale
27183,Character\Tuskarr\Male\TuskarrMale.mdx,Trapper Tikaani,17,0,TuskarrMale
27187,Character\Tuskarr\Male\TuskarrMale.mdx,Caregiver Poallu,17,0,TuskarrMale
27194,Character\Tuskarr\Male\TuskarrMale.mdx,Trapper Saghani,17,0,TuskarrMale
27215,Character\Gnome\Male\GnomeMale.mdx,Boxey Boltspinner,7,0,GnomeMale
27216,Character\Goblin\Male\GoblinMale.mdx,Bizzle Quicklift,9,0,GoblinMale
27221,Character\Taunka\Male\TaunkaMale.mdx,Tormak the Scarred,19,0,TaunkaMale
27224,Character\Human\Male\HumanMale.mdx,Forgotten Knight,1,0,HumanMale
27225,Character\Dwarf\Male\DwarfMale.mdx,Forgotten Rifleman,3,0,DwarfMale
27226,Character\Human\Male\HumanMale.mdx,Forgotten Peasant,1,0,HumanMale
27227,Character\Dwarf\Male\DwarfMale.mdx,Prospector Rokar,3,0,DwarfMale
27229,Character\Human\Male\HumanMale.mdx,Forgotten Footman,1,0,HumanMale
27243,Character\Scourge\Male\ScourgeMale.mdx,High Executor Wroth,5,0,ScourgeMale
27245,Character\Human\Male\HumanMale.mdx,High Abbot Landgren,1,0,HumanMale
27248,Character\Scourge\Female\ScourgeFemale.mdx,Apothecary Vicky Levine,5,1,ScourgeFemale
27255,Character\NightElf\Female\NightElfFemale.mdx,Nishera the Garden Keeper,4,1,NightElfFemale
27262,Character\Tauren\Female\TaurenFemale.mdx,Windseer Grayhorn,6,1,TaurenFemale
27266,Character\Orc\Male\OrcMale.mdx,Sergeant Thurkin,2,0,OrcMale
27267,Character\Scourge\Male\ScourgeMale.mdx,Quartermaster Bartlett,5,0,ScourgeMale
27274,Creature\bear\Bear.mdx,Orsonn,-1,-1,Bear
27275,Creature\bear\Bear.mdx,Kodian,-1,-1,Bear
27277,Character\Human\Male\HumanMale.mdx,Master Woodsman Anderhol,1,0,HumanMale
27291,Character\Human\Female\HumanFemale.mdx,Initiate Mehrtens,1,1,HumanFemale
27292,Creature\ProtoDragon\ProtoDragon.mdx,Flamebringer,-1,-1,ProtoDragon
27295,Character\NightElf\Female\NightElfFemale.mdx,Hierophant Thayreen,4,1,NightElfFemale
27314,Character\Human\Male\HumanMale.mdx,Zelig the Visionary,1,0,HumanMale
27316,Character\Human\Male\HumanMale.mdx,Inquisitor Hallard,1,0,HumanMale
27317,Character\Human\Male\HumanMale.mdx,Gryphon Commander Urik,1,0,HumanMale
27318,Character\Dwarf\Male\DwarfMale.mdx,Cavalier Durkon,3,0,DwarfMale
27319,Character\Dwarf\Male\DwarfMale.mdx,"Yord ""Calamity"" Icebeard",3,0,DwarfMale
27320,Character\Scourge\Male\ScourgeMale.mdx,Deathguard Molder,5,0,ScourgeMale
27328,Creature\furbolg\Furbolg.mdx,Tur Ragepaw,-1,-1,Furbolg
27337,Creature\Banshee\Banshee.mdx,Spy Mistress Repine,-1,-1,Banshee
27347,Character\Dwarf\Male\DwarfMale.mdx,Orik Trueheart,3,0,DwarfMale
27348,Character\Human\Female\HumanFemale.mdx,Tilda Darathan,1,1,HumanFemale
27350,Character\Human\Female\HumanFemale.mdx,Agent Skully,1,1,HumanFemale
27371,Character\Gnome\Male\GnomeMale.mdx,Synipus,7,0,GnomeMale
27376,Character\Scourge\Female\ScourgeFemale.mdx,Deathguard Schneider,5,1,ScourgeFemale
27378,Character\Scourge\Male\ScourgeMale.mdx,Senior Scrivener Barriga,5,0,ScourgeMale
27379,Character\Scourge\Male\ScourgeMale.mdx,Engineer Burke,5,0,ScourgeMale
27381,Character\Scourge\Male\ScourgeMale.mdx,Chancellor Amai,5,0,ScourgeMale
27385,Character\Human\Male\HumanMale.mdx,Ronald Anderson,1,0,HumanMale
27388,Character\Orc\Male\OrcMale.mdx,Sergeant Nazgrim,2,0,OrcMale
27391,Character\Human\Male\HumanMale.mdx,Woodsman Drake,1,0,HumanMale
27398,Character\Dwarf\Female\DwarfFemale.mdx,Gilbarta Grandhammer,3,1,DwarfFemale
27399,Character\Orc\Female\OrcFemale.mdx,Muja,2,1,OrcFemale
27412,Character\Gnome\Male\GnomeMale.mdx,Slinkin the Demo-gnome,7,0,GnomeMale
27414,Character\Dwarf\Male\DwarfMale.mdx,Gordun,3,0,DwarfMale
27416,Character\Gnome\Male\GnomeMale.mdx,Pipthwack,7,0,GnomeMale
27422,Character\Orc\Male\OrcMale.mdx,Lurz,2,0,OrcMale
27423,Character\Orc\Male\OrcMale.mdx,Grekk,2,0,OrcMale
27425,Character\Orc\Male\OrcMale.mdx,Darrok,2,0,OrcMale
27451,Character\Orc\Male\OrcMale.mdx,Commander Bargok,2,0,OrcMale
27464,Character\Tauren\Female\TaurenFemale.mdx,Aumana,6,1,TaurenFemale
27468,Character\Human\Male\HumanMale.mdx,Sergeant Hartsman,1,0,HumanMale
27469,Character\Human\Male\HumanMale.mdx,Ivan,1,0,HumanMale
27478,Character\Dwarf\Male\DwarfMale.mdx,Larkin Thunderbrew,3,0,DwarfMale
27484,Character\Human\Female\HumanFemale.mdx,Rheanna,1,1,HumanFemale
27486,Character\Human\Male\HumanMale.mdx,Sergei,1,0,HumanMale
27489,Character\Troll\Male\TrollMale.mdx,Ray'ma,8,0,TrollMale
27495,Character\Gnome\Male\GnomeMale.mdx,Barblefink,7,0,GnomeMale
27497,Character\Human\Female\HumanFemale.mdx,Captured Trapper,1,1,HumanFemale
27499,Character\Human\Male\HumanMale.mdx,Caged Prisoner,1,0,HumanMale
27506,Character\BloodElf\Male\BloodElfMale.mdx,Ceristrasz,10,0,BloodElfMale
27520,Character\Human\Male\HumanMale.mdx,Baron Freeman,1,0,HumanMale
27532,Character\Orc\Male\OrcMale.mdx,General Khazgar,2,0,OrcMale
27545,Character\Human\Female\HumanFemale.mdx,Katja,1,1,HumanFemale
27562,Character\Human\Male\HumanMale.mdx,Lieutenant Stuart,1,0,HumanMale
27563,Character\Orc\Male\OrcMale.mdx,Centurion Kaggrum,2,0,OrcMale
27565,Character\Orc\Male\OrcMale.mdx,Gurtor,2,0,OrcMale
27575,Character\Human\Male\HumanMale.mdx,Lord Afrasastrasz,1,0,HumanMale
27581,Character\Human\Female\HumanFemale.mdx,Ruuna the Blind,1,1,HumanFemale
27582,Character\Human\Male\HumanMale.mdx,Private Arun,1,0,HumanMale
27584,Character\Dwarf\Female\DwarfFemale.mdx,Darna Honeybock,3,1,DwarfFemale
27602,Character\Human\Male\HumanMale.mdx,Sergeant Downey,1,0,HumanMale
27606,Character\Tauren\Male\TaurenMale.mdx,Stone Guard Ragetotem,6,0,TaurenMale
27629,Creature\Dragon\NorthrendDragon.mdx,Wyrmrest Defender,-1,-1,NorthrendDragon
27646,Creature\HumanFemaleKid\HumanFemaleKid.mdx,Anya,1,1,HumanFemaleKid
27657,Character\BloodElf\Female\BloodElfFemale.mdx,Verdisa,10,1,BloodElfFemale
27658,Character\Human\Male\HumanMale.mdx,Belgaristrasz,1,0,HumanMale
27659,Character\Gnome\Male\GnomeMale.mdx,Eternos,7,0,GnomeMale
27703,Character\BloodElf\Female\BloodElfFemale.mdx,Ysuria,10,1,BloodElfFemale
27704,Character\Human\Male\HumanMale.mdx,Horace Alder,1,0,HumanMale
27705,Character\BloodElf\Male\BloodElfMale.mdx,Lorrin Foxfire,10,0,BloodElfMale
27708,Character\Orc\Male\OrcMale.mdx,General Gorlok,2,0,OrcMale
27719,Character\Goblin\Male\GoblinMale.mdx,Grennix Shivwiggle,9,0,GoblinMale
27720,Character\Troll\Male\TrollMale.mdx,Bookie Vel'jen,8,0,TrollMale
27759,Character\Human\Male\HumanMale.mdx,Commander Howser,1,0,HumanMale
27763,Character\BloodElf\Male\BloodElfMale.mdx,Vargastrasz,10,0,BloodElfMale
27765,Character\Human\Female\HumanFemale.mdx,Nalice,1,1,HumanFemale
27783,Character\Human\Female\HumanFemale.mdx,Scout Captain Carter,1,1,HumanFemale
27784,Character\Human\Male\HumanMale.mdx,Commander Eligor Dawnbringer,1,0,HumanMale
27785,Character\BloodElf\Male\BloodElfMale.mdx,Lord Itharius,10,0,BloodElfMale
27801,Creature\VrykulFemale\FemaleVrykulBoss.mdx,Avatar of Freya,16,1,FemaleVrykulBoss
27803,Character\NightElf\Female\NightElfFemale.mdx,Lauriel Trueblade,4,1,NightElfFemale
27804,Character\Orc\Male\OrcMale.mdx,Golluck Rockfist,2,0,OrcMale
27810,Character\Goblin\Female\GoblinFemale.mdx,Brew Vendor,9,1,GoblinFemale
27828,Character\Dwarf\Male\DwarfMale.mdx,Plunderbeard,3,0,DwarfMale
27843,Character\Human\Male\HumanMale.mdx,"""Wyrmbait""",1,0,HumanMale
27843,Character\Dwarf\Male\DwarfMale.mdx,"""Wyrmbait""",3,0,DwarfMale
27844,Character\Human\Male\HumanMale.mdx,Legion Commander Tyralion,1,0,HumanMale
27846,Character\Scourge\Male\ScourgeMale.mdx,Junior Apothecary Lawrence,5,0,ScourgeMale
27856,Character\Gnome\Female\GnomeFemale.mdx,Chromie,7,1,GnomeFemale
27857,Character\Human\Male\HumanMale.mdx,Legion Commander Yorik,1,0,HumanMale
27872,Character\Human\Male\HumanMale.mdx,Highlord Bolvar Fordragon,1,0,HumanMale
27915,Character\Gnome\Female\GnomeFemale.mdx,Chromie,7,1,GnomeFemale
27922,Character\BloodElf\Female\BloodElfFemale.mdx,Ranger Captain Areiel,10,1,BloodElfFemale
27928,Character\NightElf\Female\NightElfFemale.mdx,Siouxsie the Banshee,4,1,NightElfFemale
27930,Character\NightElf\Female\NightElfFemale.mdx,Emilune Winterwind,4,1,NightElfFemale
27933,Character\Human\Female\HumanFemale.mdx,Alanya,1,1,HumanFemale
27948,Character\NightElf\Female\NightElfFemale.mdx,Risera,4,1,NightElfFemale
27950,Character\Human\Male\HumanMale.mdx,Demestrasz,1,0,HumanMale
27986,Character\Dwarf\Male\DwarfMale.mdx,Hemet Nesingwary,3,0,DwarfMale
27987,Character\Dwarf\Male\DwarfMale.mdx,Monte Muzzleshot,3,0,DwarfMale
27990,Character\BloodElf\Male\BloodElfMale.mdx,Krasus,10,0,BloodElfMale
28012,Character\Human\Male\HumanMale.mdx,Image of Belgaristrasz,1,0,HumanMale
28016,Character\IceTroll\Male\IceTrollMale.mdx,Drakuru,8,0,IceTrollMale
28027,Creature\Oracle\Oracle.mdx,High-Oracle Soo-say,-1,-1,Oracle
28030,Creature\Hakkar\Hakkar.mdx,Quetz'lun's Spirit,-1,-1,Hakkar
28031,Character\Human\Male\HumanMale.mdx,Buck Cantwell,1,0,HumanMale
28032,Character\Draenei\Female\DraeneiFemale.mdx,Debaar,11,1,DraeneiFemale
28033,Character\Gnome\Male\GnomeMale.mdx,Weslex Quickwrench,7,0,GnomeMale
28038,Character\Human\Female\HumanFemale.mdx,Purser Boulian,1,1,HumanFemale
28039,Character\Human\Male\HumanMale.mdx,Commander Kunz,1,0,HumanMale
28041,Character\Human\Male\HumanMale.mdx,Argent Soldier,1,0,HumanMale
28041,Character\NightElf\Female\NightElfFemale.mdx,Argent Soldier,4,1,NightElfFemale
28041,Character\Orc\Male\OrcMale.mdx,Argent Soldier,2,0,OrcMale
28041,Character\Tauren\Male\TaurenMale.mdx,Argent Soldier,6,0,TaurenMale
28042,Character\Human\Male\HumanMale.mdx,Captain Brandon,1,0,HumanMale
28043,Character\Dwarf\Male\DwarfMale.mdx,Captain Grondel,3,0,DwarfMale
28044,Character\Scourge\Male\ScourgeMale.mdx,Captain Rupert,5,0,ScourgeMale
28045,Character\BloodElf\Male\BloodElfMale.mdx,Captain Arnath,10,0,BloodElfMale
28046,Character\Orc\Male\OrcMale.mdx,Korg the Cleaver,2,0,OrcMale
28047,Character\Human\Male\HumanMale.mdx,Hadrius Harlowe,1,0,HumanMale
28048,Character\Human\Female\HumanFemale.mdx,Dread Captain DeMeza,1,1,HumanFemale
28049,Character\Tauren\Male\TaurenMale.mdx,First Mate Hapana,6,0,TaurenMale
28051,Character\Human\Male\HumanMale.mdx,Cap'n Slappy,1,0,HumanMale
28056,Character\Dwarf\Male\DwarfMale.mdx,Sergeant Stackhammer,3,0,DwarfMale
28059,Character\Draenei\Male\DraeneiMale.mdx,Commander Falstaav,11,0,DraeneiMale
28062,Character\Troll\Male\TrollMale.mdx,Hexxer Ubungo,8,0,TrollMale
28067,Character\Dwarf\Male\DwarfMale.mdx,Dark Iron Brewer,3,0,DwarfMale
28070,Character\Dwarf\Male\DwarfMale.mdx,Brann Bronzebeard,3,0,DwarfMale
28082,Creature\Wolvar\Wolvar.mdx,High-Shaman Rakjak,-1,-1,Wolvar
28090,Character\Dwarf\Male\DwarfMale.mdx,Crusade Recruit,3,0,DwarfMale
28090,Character\Human\Male\HumanMale.mdx,Crusade Recruit,1,0,HumanMale
28090,Character\Orc\Female\OrcFemale.mdx,Crusade Recruit,2,1,OrcFemale
28090,Character\Human\Female\HumanFemale.mdx,Crusade Recruit,1,1,HumanFemale
28092,Creature\StoneKeeper\StoneKeeper.mdx,The Etymidian,-1,-1,StoneKeeper
28095,Creature\Wolvar\Wolvar.mdx,Tracker Gekgek,-1,-1,Wolvar
28099,Character\Orc\Female\OrcFemale.mdx,Corporal Maga,2,1,OrcFemale
28106,Creature\Wolvar\Wolvar.mdx,Shaman Jakjek,-1,-1,Wolvar
28107,Creature\Oracle\Oracle.mdx,Lightningcaller Soo-met,-1,-1,Oracle
28113,Creature\Oracle\Oracle_Quest.mdx,Mosswalker Victim,-1,-1,Oracle_Quest
28114,Creature\Oracle\Oracle.mdx,Mistcaller Soo-gan,-1,-1,Oracle
28120,Creature\Oracle\Oracle.mdx,Lafoo,-1,-1,Oracle
28121,Creature\Oracle\Oracle.mdx,Jaloot,-1,-1,Oracle
28122,Creature\Oracle\Oracle.mdx,Moodle,-1,-1,Oracle
28125,Character\Human\Male\HumanMale.mdx,Dr. Rogers,1,0,HumanMale
28126,Character\Human\Male\HumanMale.mdx,Don Carlos,1,0,HumanMale
28133,Character\Human\Male\HumanMale.mdx,Crusader Jonathan,1,0,HumanMale
28136,Character\Human\Male\HumanMale.mdx,Crusader Jonathan,1,0,HumanMale
28138,Creature\Wolvar\Wolvar.mdx,Elder Harkek,-1,-1,Wolvar
28141,Character\Gnome\Male\GnomeMale.mdx,Crusader Lamoof,7,0,GnomeMale
28143,Character\NightElf\Female\NightElfFemale.mdx,Crusader Josephine,4,1,NightElfFemale
28148,Character\NightElf\Female\NightElfFemale.mdx,Crusader Josephine,4,1,NightElfFemale
28160,Character\Human\Male\HumanMale.mdx,Archmage Pentarus,1,0,HumanMale
28175,Character\Human\Male\HumanMale.mdx,Crusade Commander Korfax,1,0,HumanMale
28176,Character\Tauren\Male\TaurenMale.mdx,Rimblat Earthshatter,6,0,TaurenMale
28177,Character\NightElf\Female\NightElfFemale.mdx,Rayne,4,1,NightElfFemale
28178,Character\Human\Male\HumanMale.mdx,Avenger Metz,1,0,HumanMale
28179,Character\Human\Male\HumanMale.mdx,Highlord Tirion Fordring,1,0,HumanMale
28191,Creature\Oracle\Oracle.mdx,Oracle Soo-rahm,-1,-1,Oracle
28204,Character\Gnome\Male\GnomeMale.mdx,Apprentice Pestlepot,7,0,GnomeMale
28205,Character\Scourge\Male\ScourgeMale.mdx,Alchemist Finklestein,5,0,ScourgeMale
28209,Character\Goblin\Female\GoblinFemale.mdx,Mizli Crankwheel,9,1,GoblinFemale
28210,Character\Goblin\Male\GoblinMale.mdx,Ognip Blastbolt,9,0,GoblinMale
28214,Creature\Wolvar\Wolvar.mdx,Goregek the Gorilla Hunter,-1,-1,Wolvar
28216,Creature\Wolvar\Wolvar.mdx,Zepik the Gorloc Hunter,-1,-1,Wolvar
28217,Creature\Oracle\Oracle.mdx,Injured Rainspeaker Oracle,-1,-1,Oracle
28228,Character\Human\Male\HumanMale.mdx,Crusader Valus,1,0,HumanMale
28244,Character\Orc\Male\OrcMale.mdx,Eitrigg,2,0,OrcMale
28266,Character\Human\Female\HumanFemale.mdx,Professor Calvert,1,1,HumanFemale
28277,Creature\FlyingBomber\flyingBomber_02.mdx,Harry's Bomber,-1,-1,flyingBomber_02
28283,Character\NightElf\Male\NightElfMale.mdx,Sergeant Moonshard,4,0,NightElfMale
28284,Character\Gnome\Female\GnomeFemale.mdx,Specialist Cogwheel,7,1,GnomeFemale
28298,Creature\Crocodile\Crocodile.mdx,Captive Crocolisk,-1,-1,Crocodile
28309,Character\Human\Female\HumanFemale.mdx,Sub-Lieutenant Jax,1,1,HumanFemale
28314,Character\Taunka\Male\TaunkaMale.mdx,Longrunner Nanik,19,0,TaunkaMale
28315,Creature\Wolvar\Wolvar.mdx,Shaman Vekjik,-1,-1,Wolvar
28318,Character\Scourge\Male\ScourgeMale.mdx,Grand Apothecary Putress,5,0,ScourgeMale
28328,Character\Dwarf\Male\DwarfMale.mdx,Drostan,3,0,DwarfMale
28329,Character\Goblin\Male\GoblinMale.mdx,Slurpo Fizzykeg,9,0,GoblinMale
28357,Character\Human\Male\HumanMale.mdx,Instructor Razuvious,1,0,HumanMale
28374,Character\Gnome\Male\GnomeMale.mdx,Zootfizzle,7,0,GnomeMale
28375,Creature\Murloc\Murloc.mdx,Glrglrglr,-1,-1,Murloc
28376,Character\Human\Male\HumanMale.mdx,Dorian Drakestalker,1,0,HumanMale
28377,Creature\VampyrBloodPrince\VampyrBloodPrince.mdx,Prince Valanar,-1,-1,VampyrBloodPrince
28382,Character\Tuskarr\Male\TuskarrMale.mdx,Hotawa,17,0,TuskarrMale
28401,Creature\Harkoa\Harkoa.mdx,Har'koa,-1,-1,Harkoa
28406,Character\Human\Male\HumanMale.mdx,Death Knight Initiate,1,0,HumanMale
28406,Character\Draenei\Female\DraeneiFemale.mdx,Death Knight Initiate,11,1,DraeneiFemale
28406,Character\Orc\Male\OrcMale.mdx,Death Knight Initiate,2,0,OrcMale
28406,Character\Scourge\Male\ScourgeMale.mdx,Death Knight Initiate,5,0,ScourgeMale
28444,Character\Human\Male\HumanMale.mdx,Highlord Darion Mograine,1,0,HumanMale
28464,Character\Human\Male\HumanMale.mdx,Cultist Corpse,1,0,HumanMale
28464,Character\Human\Female\HumanFemale.mdx,Cultist Corpse,1,1,HumanFemale
28471,Character\BloodElf\Female\BloodElfFemale.mdx,Lady Alistra,10,1,BloodElfFemale
28472,Character\Human\Male\HumanMale.mdx,Lord Thorval,1,0,HumanMale
28474,Creature\Lich\Lich.mdx,Amal'thazad,-1,-1,Lich
28479,Character\Troll\Male\TrollMale.mdx,Witch Doctor Khufu,8,0,TrollMale
28480,Character\Troll\Female\TrollFemale.mdx,Element-Tamer Dagoda,8,1,TrollFemale
28484,Character\Troll\Male\TrollMale.mdx,Scalper Ahunae,8,0,TrollMale
28497,Character\Human\Male\HumanMale.mdx,Chad,1,0,HumanMale
28500,CHARACTER\Skeleton\Male\SkeletonMale.mdx,Master Siegesmith Corvus,15,0,SkeletonMale
28503,Character\IceTroll\Male\IceTrollMale.mdx,Overlord Drakuru,8,0,IceTrollMale
28510,Character\BloodElf\Male\BloodElfMale.mdx,Scourge Commander Thalanor,10,0,BloodElfMale
28518,Character\Human\Male\HumanMale.mdx,Stefan Vadu,1,0,HumanMale
28527,Character\Troll\Male\TrollMale.mdx,Chronicler To'kini,8,0,TrollMale
28532,Character\BloodElf\Female\BloodElfFemale.mdx,Bloodrose Datura,10,1,BloodElfFemale
28561,Creature\bear\Bear.mdx,Spirit of Rhunok,-1,-1,Bear
28566,Character\Dwarf\Male\DwarfMale.mdx,"""Tipsy"" McManus",3,0,DwarfMale
28568,Character\Human\Female\HumanFemale.mdx,Tamara Wobblesprocket,1,1,HumanFemale
28571,Character\Human\Male\HumanMale.mdx,Foreman Wick,1,0,HumanMale
28572,Character\Dwarf\Female\DwarfFemale.mdx,Mason Goldgild,3,1,DwarfFemale
28589,Creature\FleshGolem\FleshGolem.mdx,Gristlegut,-1,-1,FleshGolem
28604,Character\Dwarf\Female\DwarfFemale.mdx,Adventurous Dwarf,3,1,DwarfFemale
28604,Character\Dwarf\Male\DwarfMale.mdx,Adventurous Dwarf,3,0,DwarfMale
28615,Creature\NorthrendGhoul\NorthrendGhoul.mdx,Baneflight,-1,-1,NorthrendGhoul
28618,Character\Human\Female\HumanFemale.mdx,Danica Saint,1,1,HumanFemale
28623,Character\Orc\Female\OrcFemale.mdx,Gurric,2,1,OrcFemale
28624,Character\Troll\Male\TrollMale.mdx,Maaka,8,0,TrollMale
28647,CHARACTER\Skeleton\Male\SkeletonMale.mdx,Orithos the Sky Darkener,15,0,SkeletonMale
28650,Character\NightElf\Female\NightElfFemale.mdx,Nayura,4,1,NightElfFemale
28653,Creature\MOUNTEDDEATHKNIGHT\UnMountedDeathKnight.mdx,Salanar the Horseman,-1,-1,UnMountedDeathKnight
28658,Creature\Necromancer\Necromancer.mdx,Gothik the Harvester,-1,-1,Necromancer
28666,Creature\NorthrendGeist\NorthrendGeist.mdx,Gorebag,-1,-1,NorthrendGeist
28667,Creature\Oracle\Oracle.mdx,Jaloot,-1,-1,Oracle
28668,Creature\Wolvar\Wolvar.mdx,Zepik the Gorloc Hunter,-1,-1,Wolvar
28687,Character\Human\Female\HumanFemale.mdx,Amisi Azuregaze,1,1,HumanFemale
28690,Character\BloodElf\Female\BloodElfFemale.mdx,Tassia Whisperglen,10,1,BloodElfFemale
